source,exchange,date,symbol,open,high,low,close,volume,timeframe,ingestion_ts
tradingview,BINANCE,2023-10-01 02:00:00,ADAUSD,0.254,0.27,0.254,0.266,6684663.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-02 02:00:00,ADAUSD,0.266,0.27,0.258,0.259,7116715.3,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-03 02:00:00,ADAUSD,0.259,0.265,0.258,0.261,4946386.9,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-04 02:00:00,ADAUSD,0.261,0.261,0.253,0.259,5417426.10000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-05 02:00:00,ADAUSD,0.259,0.264,0.256,0.26,4726040.5,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-06 02:00:00,ADAUSD,0.26,0.267,0.26,0.265,2892449.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-07 02:00:00,ADAUSD,0.265,0.266,0.256,0.259,44863341.79999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-08 02:00:00,ADAUSD,0.259,0.259,0.255,0.257,2926530.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-09 02:00:00,ADAUSD,0.257,0.259,0.249,0.252,3560088.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-10 02:00:00,ADAUSD,0.251,0.254,0.247,0.249,8442022.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-11 02:00:00,ADAUSD,0.249,0.25,0.245,0.248,4230836.3,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-12 02:00:00,ADAUSD,0.248,0.248,0.243,0.246,3109886.9,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-13 02:00:00,ADAUSD,0.246,0.25,0.245,0.246,3191829.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-14 02:00:00,ADAUSD,0.246,0.248,0.245,0.247,1645904.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-15 02:00:00,ADAUSD,0.247,0.248,0.245,0.248,1429530.1,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-16 02:00:00,ADAUSD,0.247,0.263,0.247,0.252,6816246.90000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-17 02:00:00,ADAUSD,0.251,0.252,0.245,0.247,4753753.1,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-18 02:00:00,ADAUSD,0.246,0.248,0.242,0.243,3178799.0,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-19 02:00:00,ADAUSD,0.243,0.247,0.239,0.247,4207190.7,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-20 02:00:00,ADAUSD,0.247,0.254,0.245,0.251,4728808.20000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-21 02:00:00,ADAUSD,0.251,0.263,0.25,0.259,4730413.1,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-22 02:00:00,ADAUSD,0.259,0.265,0.256,0.264,3796352.8,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-23 02:00:00,ADAUSD,0.264,0.281,0.262,0.281,10503839.49999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-24 02:00:00,ADAUSD,0.281,0.294,0.273,0.279,10021980.79999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-25 02:00:00,ADAUSD,0.279,0.29,0.277,0.281,7072461.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-26 02:00:00,ADAUSD,0.281,0.298,0.28,0.287,8722239.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-27 02:00:00,ADAUSD,0.287,0.293,0.281,0.289,7591466.3,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-28 02:00:00,ADAUSD,0.29,0.298,0.289,0.291,4503697.1,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-29 02:00:00,ADAUSD,0.291,0.299,0.289,0.295,3804736.7,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-30 01:00:00,ADAUSD,0.295,0.303,0.292,0.303,5154712.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-10-31 01:00:00,ADAUSD,0.303,0.305,0.285,0.293,40186967.30000002,1d,2026-01-21T19:17:26.607396
