source,exchange,date,symbol,open,high,low,close,volume,timeframe,ingestion_ts
tradingview,BINANCE,2023-11-01 01:00:00,ADAUSD,0.293,0.309,0.284,0.308,26033980.10000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-02 01:00:00,ADAUSD,0.308,0.33,0.299,0.323,19774332.89999997,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-03 01:00:00,ADAUSD,0.323,0.33,0.312,0.33,14411791.70000003,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-04 01:00:00,ADAUSD,0.33,0.331,0.321,0.328,5492674.7,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-05 01:00:00,ADAUSD,0.329,0.351,0.326,0.342,14156347.50000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-06 01:00:00,ADAUSD,0.342,0.376,0.338,0.363,18367583.99999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-07 01:00:00,ADAUSD,0.363,0.366,0.334,0.352,15134313.30000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-08 01:00:00,ADAUSD,0.351,0.36,0.349,0.358,11195972.39999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-09 01:00:00,ADAUSD,0.357,0.387,0.346,0.368,21362908.00000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-10 01:00:00,ADAUSD,0.368,0.389,0.364,0.386,17118779.0,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-11 01:00:00,ADAUSD,0.386,0.395,0.37,0.384,17352331.3,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-12 01:00:00,ADAUSD,0.385,0.391,0.371,0.384,8860813.9,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-13 01:00:00,ADAUSD,0.383,0.389,0.354,0.357,12180728.9,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-14 01:00:00,ADAUSD,0.357,0.372,0.341,0.358,9008263.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-15 01:00:00,ADAUSD,0.358,0.38,0.354,0.379,8983921.8,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-16 01:00:00,ADAUSD,0.379,0.41,0.359,0.371,26287155.90000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-17 01:00:00,ADAUSD,0.371,0.378,0.353,0.367,9399072.5,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-18 01:00:00,ADAUSD,0.367,0.379,0.349,0.378,7651759.20000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-19 01:00:00,ADAUSD,0.378,0.386,0.369,0.385,5922907.1,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-20 01:00:00,ADAUSD,0.385,0.4,0.378,0.38,13028189.40000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-21 01:00:00,ADAUSD,0.38,0.39,0.355,0.357,10270228.7,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-22 01:00:00,ADAUSD,0.356,0.387,0.356,0.381,5430754.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-23 01:00:00,ADAUSD,0.381,0.388,0.377,0.388,4467199.9,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-24 01:00:00,ADAUSD,0.388,0.398,0.384,0.386,9539513.50000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-25 01:00:00,ADAUSD,0.386,0.396,0.385,0.394,4754923.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-26 01:00:00,ADAUSD,0.395,0.396,0.379,0.388,6843376.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-27 01:00:00,ADAUSD,0.387,0.392,0.372,0.378,6975898.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-28 01:00:00,ADAUSD,0.378,0.389,0.369,0.386,8178963.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-29 01:00:00,ADAUSD,0.386,0.389,0.378,0.382,6279735.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-11-30 01:00:00,ADAUSD,0.382,0.383,0.372,0.376,6198725.2,1d,2026-01-21T19:17:26.607396
