source,exchange,date,symbol,open,high,low,close,volume,timeframe,ingestion_ts
tradingview,BINANCE,2024-07-01 02:00:00,ADAUSD,0.393,0.408,0.391,0.403,4853166.30000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-02 02:00:00,ADAUSD,0.403,0.421,0.403,0.418,7453961.3,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-03 02:00:00,ADAUSD,0.418,0.423,0.4,0.407,9186126.09999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-04 02:00:00,ADAUSD,0.407,0.414,0.361,0.362,10604956.3,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-05 02:00:00,ADAUSD,0.362,0.363,0.317,0.35,21227061.20000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-06 02:00:00,ADAUSD,0.35,0.374,0.347,0.371,5249100.90000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-07 02:00:00,ADAUSD,0.37,0.372,0.344,0.347,4259544.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-08 02:00:00,ADAUSD,0.347,0.38,0.331,0.369,10700120.1,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-09 02:00:00,ADAUSD,0.369,0.382,0.363,0.376,4184463.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-10 02:00:00,ADAUSD,0.376,0.39,0.372,0.389,3753286.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-11 02:00:00,ADAUSD,0.388,0.405,0.385,0.396,5194377.49999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-12 02:00:00,ADAUSD,0.397,0.419,0.394,0.417,6561918.9,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-13 02:00:00,ADAUSD,0.417,0.447,0.411,0.442,7938697.1,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-14 02:00:00,ADAUSD,0.442,0.446,0.425,0.432,6344737.50000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-15 02:00:00,ADAUSD,0.432,0.446,0.431,0.446,7598310.30000003,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-16 02:00:00,ADAUSD,0.446,0.455,0.427,0.439,7551185.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-17 02:00:00,ADAUSD,0.438,0.456,0.436,0.437,4146825.8,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-18 02:00:00,ADAUSD,0.436,0.45,0.42,0.423,3291105.7,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-19 02:00:00,ADAUSD,0.424,0.443,0.415,0.439,3887956.5,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-20 02:00:00,ADAUSD,0.439,0.442,0.428,0.437,2701893.0,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-21 02:00:00,ADAUSD,0.437,0.45,0.417,0.447,3422953.8,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-22 02:00:00,ADAUSD,0.448,0.451,0.424,0.427,3069817.7,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-23 02:00:00,ADAUSD,0.426,0.43,0.403,0.41,5068440.40000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-24 02:00:00,ADAUSD,0.41,0.422,0.403,0.406,3425820.1,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-25 02:00:00,ADAUSD,0.406,0.408,0.382,0.395,4493687.8,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-26 02:00:00,ADAUSD,0.395,0.42,0.394,0.418,3459752.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-27 02:00:00,ADAUSD,0.418,0.43,0.413,0.418,3259112.9,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-28 02:00:00,ADAUSD,0.418,0.421,0.405,0.407,2236989.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-29 02:00:00,ADAUSD,0.408,0.427,0.403,0.403,3523060.69999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-30 02:00:00,ADAUSD,0.404,0.408,0.395,0.402,2665855.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-07-31 02:00:00,ADAUSD,0.401,0.408,0.387,0.389,3938525.5,1d,2026-01-21T19:17:26.607396
