source,exchange,date,symbol,open,high,low,close,volume,timeframe,ingestion_ts
tradingview,BINANCE,2023-03-01 01:00:00,ADAUSD,0.352,0.364,0.35,0.36,8225249.0,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-02 01:00:00,ADAUSD,0.36,0.362,0.345,0.351,8791934.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-03 01:00:00,ADAUSD,0.351,0.351,0.323,0.344,15827255.39999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-04 01:00:00,ADAUSD,0.343,0.346,0.33,0.337,6189982.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-05 01:00:00,ADAUSD,0.337,0.343,0.335,0.337,4813270.5,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-06 01:00:00,ADAUSD,0.337,0.339,0.329,0.331,9327364.5,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-07 01:00:00,ADAUSD,0.331,0.335,0.322,0.33,10483335.69999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-08 01:00:00,ADAUSD,0.331,0.333,0.314,0.318,13389261.80000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-09 01:00:00,ADAUSD,0.318,0.322,0.302,0.31,19753150.1,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-10 01:00:00,ADAUSD,0.31,0.319,0.297,0.316,19726780.49999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-11 01:00:00,ADAUSD,0.316,0.326,0.305,0.309,21054446.89999995,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-12 01:00:00,ADAUSD,0.309,0.336,0.306,0.334,17987084.99999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-13 01:00:00,ADAUSD,0.335,0.356,0.329,0.345,27200045.70000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-14 01:00:00,ADAUSD,0.345,0.369,0.337,0.344,25625818.00000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-15 01:00:00,ADAUSD,0.344,0.348,0.316,0.325,25081613.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-16 01:00:00,ADAUSD,0.325,0.33,0.318,0.326,14517359.10000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-17 01:00:00,ADAUSD,0.326,0.351,0.322,0.35,22526186.50000004,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-18 01:00:00,ADAUSD,0.35,0.358,0.336,0.338,18129923.79999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-19 01:00:00,ADAUSD,0.338,0.354,0.338,0.346,15175970.00000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-20 01:00:00,ADAUSD,0.346,0.347,0.331,0.333,18009919.1,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-21 01:00:00,ADAUSD,0.333,0.387,0.331,0.37,52177726.09999993,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-22 01:00:00,ADAUSD,0.371,0.388,0.35,0.361,43269330.89999993,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-23 01:00:00,ADAUSD,0.361,0.386,0.353,0.372,21948520.30000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-24 01:00:00,ADAUSD,0.372,0.373,0.355,0.36,18755058.7,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-25 01:00:00,ADAUSD,0.36,0.363,0.349,0.352,13955824.50000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-26 01:00:00,ADAUSD,0.352,0.361,0.349,0.356,15676367.60000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-27 02:00:00,ADAUSD,0.356,0.357,0.337,0.346,22589293.9,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-28 02:00:00,ADAUSD,0.346,0.37,0.343,0.368,27034825.10000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-29 02:00:00,ADAUSD,0.369,0.39,0.367,0.381,36175144.10000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-30 02:00:00,ADAUSD,0.381,0.387,0.369,0.376,19614588.09999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-03-31 02:00:00,ADAUSD,0.376,0.409,0.375,0.399,47428942.59999996,1d,2026-01-21T19:17:26.607396
