source,exchange,date,symbol,open,high,low,close,volume,timeframe,ingestion_ts
tradingview,BINANCE,2024-08-01 02:00:00,ADAUSD,0.389,0.396,0.368,0.393,4269642.5,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-02 02:00:00,ADAUSD,0.393,0.395,0.357,0.364,6558237.09999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-03 02:00:00,ADAUSD,0.363,0.373,0.348,0.365,4204862.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-04 02:00:00,ADAUSD,0.364,0.367,0.334,0.344,3785114.0,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-05 02:00:00,ADAUSD,0.345,0.346,0.276,0.312,24680066.8,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-06 02:00:00,ADAUSD,0.312,0.337,0.312,0.332,6537086.19999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-07 02:00:00,ADAUSD,0.332,0.341,0.316,0.324,5975886.10000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-08 02:00:00,ADAUSD,0.324,0.354,0.319,0.352,6370277.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-09 02:00:00,ADAUSD,0.352,0.354,0.337,0.349,4657797.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-10 02:00:00,ADAUSD,0.349,0.353,0.344,0.346,1230433.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-11 02:00:00,ADAUSD,0.346,0.358,0.327,0.328,2859011.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-12 02:00:00,ADAUSD,0.328,0.344,0.326,0.34,4172535.7,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-13 02:00:00,ADAUSD,0.339,0.345,0.331,0.34,3445064.1,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-14 02:00:00,ADAUSD,0.339,0.346,0.332,0.336,2847996.3,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-15 02:00:00,ADAUSD,0.336,0.342,0.319,0.325,4411684.19999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-16 02:00:00,ADAUSD,0.325,0.345,0.32,0.331,7453171.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-17 02:00:00,ADAUSD,0.331,0.339,0.328,0.337,1562905.3,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-18 02:00:00,ADAUSD,0.338,0.34,0.333,0.335,2124586.0,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-19 02:00:00,ADAUSD,0.334,0.338,0.328,0.337,2460619.5,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-20 02:00:00,ADAUSD,0.337,0.349,0.336,0.344,4571259.60000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-21 02:00:00,ADAUSD,0.344,0.378,0.342,0.37,11876499.09999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-22 02:00:00,ADAUSD,0.369,0.378,0.364,0.377,4914679.9,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-23 02:00:00,ADAUSD,0.377,0.393,0.374,0.392,8142428.70000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-24 02:00:00,ADAUSD,0.391,0.402,0.388,0.393,3952065.8,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-25 02:00:00,ADAUSD,0.394,0.395,0.377,0.385,9223318.19999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-26 02:00:00,ADAUSD,0.385,0.387,0.366,0.367,6529766.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-27 02:00:00,ADAUSD,0.366,0.373,0.343,0.35,6009201.1,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-28 02:00:00,ADAUSD,0.35,0.361,0.341,0.35,5120982.70000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-29 02:00:00,ADAUSD,0.351,0.368,0.349,0.358,4122129.8,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-30 02:00:00,ADAUSD,0.358,0.362,0.338,0.347,6052301.3,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2024-08-31 02:00:00,ADAUSD,0.347,0.351,0.344,0.345,1835943.2,1d,2026-01-21T19:17:26.607396
