source,exchange,date,symbol,open,high,low,close,volume,timeframe,ingestion_ts
tradingview,BINANCE,2022-02-01 01:00:00,ADAUSD,1.053,1.097,1.034,1.096,26189143.50000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-02 01:00:00,ADAUSD,1.097,1.103,1.024,1.027,24261978.29999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-03 01:00:00,ADAUSD,1.027,1.062,1.016,1.061,22931187.19999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-04 01:00:00,ADAUSD,1.059,1.141,1.047,1.14,29766919.39999996,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-05 01:00:00,ADAUSD,1.14,1.178,1.097,1.126,30036802.40000003,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-06 01:00:00,ADAUSD,1.127,1.151,1.101,1.143,18598225.29999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-07 01:00:00,ADAUSD,1.143,1.209,1.127,1.199,43920311.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-08 01:00:00,ADAUSD,1.2,1.263,1.143,1.177,45518102.29999994,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-09 01:00:00,ADAUSD,1.178,1.216,1.15,1.196,27880675.09999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-10 01:00:00,ADAUSD,1.195,1.223,1.15,1.156,31486124.29999997,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-11 01:00:00,ADAUSD,1.155,1.165,1.076,1.091,22513947.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-12 01:00:00,ADAUSD,1.091,1.104,1.044,1.072,31650378.10000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-13 01:00:00,ADAUSD,1.072,1.076,1.033,1.043,21831222.60000004,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-14 01:00:00,ADAUSD,1.043,1.054,1.019,1.05,22566823.59999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-15 01:00:00,ADAUSD,1.051,1.115,1.049,1.109,29442526.60000005,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-16 01:00:00,ADAUSD,1.106,1.112,1.067,1.083,17690645.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-17 01:00:00,ADAUSD,1.083,1.094,1.01,1.021,18955874.60000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-18 01:00:00,ADAUSD,1.02,1.042,0.986,0.996,21366895.59999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-19 01:00:00,ADAUSD,0.996,1.019,0.974,0.997,21690363.3,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-20 01:00:00,ADAUSD,0.997,0.998,0.919,0.932,37627122.09999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-21 01:00:00,ADAUSD,0.932,0.993,0.852,0.857,45363137.59999996,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-22 01:00:00,ADAUSD,0.858,0.897,0.814,0.888,53878830.70000003,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-23 01:00:00,ADAUSD,0.888,0.96,0.864,0.866,42613287.59999997,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-24 01:00:00,ADAUSD,0.866,0.893,0.747,0.854,94307652.20000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-25 01:00:00,ADAUSD,0.854,0.909,0.824,0.899,26846405.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-26 01:00:00,ADAUSD,0.899,0.93,0.883,0.888,20427522.30000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-27 01:00:00,ADAUSD,0.887,0.915,0.833,0.857,20132519.5,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-02-28 01:00:00,ADAUSD,0.857,0.971,0.843,0.964,30066227.30000001,1d,2026-01-21T19:17:26.607396
