source,exchange,date,symbol,open,high,low,close,volume,timeframe,ingestion_ts
tradingview,BINANCE,2022-12-01 01:00:00,ADAUSD,0.319,0.32,0.313,0.315,6593945.70000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-02 01:00:00,ADAUSD,0.315,0.32,0.311,0.319,9070288.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-03 01:00:00,ADAUSD,0.319,0.326,0.317,0.32,15166074.5,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-04 01:00:00,ADAUSD,0.32,0.324,0.316,0.322,12559934.0,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-05 01:00:00,ADAUSD,0.322,0.329,0.317,0.319,10188234.9,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-06 01:00:00,ADAUSD,0.32,0.321,0.314,0.318,8120496.20000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-07 01:00:00,ADAUSD,0.318,0.32,0.307,0.31,13302209.7,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-08 01:00:00,ADAUSD,0.31,0.316,0.307,0.315,7442689.50000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-09 01:00:00,ADAUSD,0.315,0.316,0.309,0.312,6130837.1,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-10 01:00:00,ADAUSD,0.312,0.315,0.311,0.313,2986058.0,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-11 01:00:00,ADAUSD,0.312,0.315,0.305,0.307,5174230.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-12 01:00:00,ADAUSD,0.307,0.308,0.301,0.307,9864308.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-13 01:00:00,ADAUSD,0.307,0.319,0.299,0.314,9768021.0,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-14 01:00:00,ADAUSD,0.314,0.315,0.305,0.308,10681024.39999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-15 01:00:00,ADAUSD,0.308,0.309,0.296,0.3,7633526.89999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-16 01:00:00,ADAUSD,0.3,0.301,0.255,0.263,22607202.99999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-17 01:00:00,ADAUSD,0.263,0.268,0.259,0.267,13082284.5,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-18 01:00:00,ADAUSD,0.267,0.271,0.263,0.266,11390936.79999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-19 01:00:00,ADAUSD,0.266,0.269,0.249,0.253,10257957.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-20 01:00:00,ADAUSD,0.253,0.262,0.252,0.259,10032808.89999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-21 01:00:00,ADAUSD,0.259,0.259,0.248,0.253,12767990.90000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-22 01:00:00,ADAUSD,0.253,0.257,0.247,0.256,8646083.49999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-23 01:00:00,ADAUSD,0.257,0.264,0.256,0.259,9311577.40000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-24 01:00:00,ADAUSD,0.259,0.261,0.257,0.259,4391781.3,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-25 01:00:00,ADAUSD,0.259,0.26,0.255,0.259,6202376.29999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-26 01:00:00,ADAUSD,0.259,0.266,0.257,0.265,7686206.3,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-27 01:00:00,ADAUSD,0.266,0.266,0.256,0.26,7882960.7,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-28 01:00:00,ADAUSD,0.26,0.261,0.247,0.248,10782307.49999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-29 01:00:00,ADAUSD,0.248,0.248,0.24,0.244,11226820.19999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-30 01:00:00,ADAUSD,0.244,0.246,0.239,0.246,6480638.60000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-12-31 01:00:00,ADAUSD,0.246,0.252,0.244,0.246,7805926.0,1d,2026-01-21T19:17:26.607396
