source,exchange,date,symbol,open,high,low,close,volume,timeframe,ingestion_ts
tradingview,BINANCE,2023-09-01 02:00:00,ADAUSD,0.255,0.259,0.252,0.255,5384428.1,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-02 02:00:00,ADAUSD,0.255,0.257,0.254,0.256,2859893.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-03 02:00:00,ADAUSD,0.256,0.257,0.253,0.256,2828385.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-04 02:00:00,ADAUSD,0.256,0.26,0.254,0.256,4598654.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-05 02:00:00,ADAUSD,0.256,0.259,0.254,0.258,3593293.3,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-06 02:00:00,ADAUSD,0.258,0.26,0.253,0.258,3983898.8,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-07 02:00:00,ADAUSD,0.258,0.26,0.253,0.258,4530375.90000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-08 02:00:00,ADAUSD,0.258,0.259,0.253,0.254,3317173.0,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-09 02:00:00,ADAUSD,0.255,0.256,0.253,0.254,1507921.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-10 02:00:00,ADAUSD,0.253,0.253,0.243,0.249,6560130.5,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-11 02:00:00,ADAUSD,0.249,0.25,0.237,0.242,6717208.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-12 02:00:00,ADAUSD,0.242,0.252,0.241,0.246,3742742.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-13 02:00:00,ADAUSD,0.246,0.25,0.244,0.249,4223418.3,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-14 02:00:00,ADAUSD,0.249,0.252,0.247,0.252,4227186.5,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-15 02:00:00,ADAUSD,0.252,0.255,0.245,0.25,11538640.30000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-16 02:00:00,ADAUSD,0.251,0.254,0.248,0.25,2200454.0,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-17 02:00:00,ADAUSD,0.251,0.251,0.245,0.247,3639302.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-18 02:00:00,ADAUSD,0.247,0.256,0.245,0.252,5508240.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-19 02:00:00,ADAUSD,0.251,0.258,0.251,0.255,3489513.9,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-20 02:00:00,ADAUSD,0.255,0.257,0.25,0.252,5099623.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-21 02:00:00,ADAUSD,0.252,0.253,0.245,0.245,4883755.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-22 02:00:00,ADAUSD,0.245,0.247,0.243,0.245,4859686.9,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-23 02:00:00,ADAUSD,0.245,0.247,0.244,0.246,2650804.9,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-24 02:00:00,ADAUSD,0.246,0.246,0.242,0.243,3535100.1,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-25 02:00:00,ADAUSD,0.243,0.246,0.241,0.246,4348176.7,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-26 02:00:00,ADAUSD,0.246,0.248,0.243,0.246,2210568.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-27 02:00:00,ADAUSD,0.245,0.248,0.243,0.245,3366883.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-28 02:00:00,ADAUSD,0.244,0.251,0.243,0.249,2294696.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-29 02:00:00,ADAUSD,0.249,0.256,0.248,0.25,6391046.40000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-09-30 02:00:00,ADAUSD,0.249,0.255,0.249,0.254,2587811.8,1d,2026-01-21T19:17:26.607396
