source,exchange,date,symbol,open,high,low,close,volume,timeframe,ingestion_ts
tradingview,BINANCE,2022-03-01 01:00:00,ADAUSD,0.964,1.011,0.94,0.964,25630149.30000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-02 01:00:00,ADAUSD,0.963,0.977,0.928,0.94,18371997.90000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-03 01:00:00,ADAUSD,0.939,0.945,0.884,0.902,15540708.40000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-04 01:00:00,ADAUSD,0.902,0.903,0.827,0.845,15640191.50000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-05 01:00:00,ADAUSD,0.845,0.882,0.822,0.865,15766401.5,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-06 01:00:00,ADAUSD,0.865,0.872,0.82,0.823,12025020.9,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-07 01:00:00,ADAUSD,0.823,0.849,0.779,0.794,17169040.6,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-08 01:00:00,ADAUSD,0.794,0.822,0.788,0.802,18086751.29999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-09 01:00:00,ADAUSD,0.802,0.864,0.8,0.85,16742891.40000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-10 01:00:00,ADAUSD,0.85,0.853,0.787,0.807,15149837.90000003,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-11 01:00:00,ADAUSD,0.807,0.82,0.783,0.789,10976239.70000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-12 01:00:00,ADAUSD,0.788,0.802,0.787,0.79,9812470.39999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-13 01:00:00,ADAUSD,0.789,0.821,0.782,0.787,19228246.2,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-14 01:00:00,ADAUSD,0.787,0.813,0.778,0.803,16938106.30000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-15 01:00:00,ADAUSD,0.802,0.818,0.783,0.8,13172997.3,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-16 01:00:00,ADAUSD,0.801,0.84,0.782,0.839,27600978.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-17 01:00:00,ADAUSD,0.839,0.859,0.828,0.838,17670982.40000004,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-18 01:00:00,ADAUSD,0.837,0.861,0.821,0.852,13587407.40000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-19 01:00:00,ADAUSD,0.853,0.916,0.851,0.903,27891289.80000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-20 01:00:00,ADAUSD,0.903,0.916,0.864,0.879,22710397.59999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-21 01:00:00,ADAUSD,0.879,0.93,0.864,0.918,24800019.8,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-22 01:00:00,ADAUSD,0.917,0.989,0.908,0.975,34220683.29999995,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-23 01:00:00,ADAUSD,0.975,1.111,0.958,1.108,70854805.40000007,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-24 01:00:00,ADAUSD,1.108,1.191,1.08,1.131,58202056.69999994,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-25 01:00:00,ADAUSD,1.13,1.167,1.075,1.097,35474126.50000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-26 01:00:00,ADAUSD,1.097,1.159,1.079,1.153,21038581.19999997,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-27 01:00:00,ADAUSD,1.153,1.187,1.105,1.185,21140145.09999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-28 02:00:00,ADAUSD,1.183,1.246,1.161,1.17,31096912.69999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-29 02:00:00,ADAUSD,1.17,1.243,1.169,1.19,17760772.79999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-30 02:00:00,ADAUSD,1.19,1.219,1.162,1.19,15215386.29999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-03-31 02:00:00,ADAUSD,1.19,1.228,1.134,1.142,20624136.89999999,1d,2026-01-21T19:17:26.607396
