source,exchange,date,symbol,open,high,low,close,volume,timeframe,ingestion_ts
tradingview,BINANCE,2023-01-01 01:00:00,ADAUSD,0.246,0.25,0.243,0.25,4946416.69999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-02 01:00:00,ADAUSD,0.25,0.256,0.247,0.254,8419241.69999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-03 01:00:00,ADAUSD,0.254,0.255,0.25,0.253,5446692.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-04 01:00:00,ADAUSD,0.253,0.27,0.252,0.268,14692326.79999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-05 01:00:00,ADAUSD,0.268,0.271,0.263,0.269,10017984.50000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-06 01:00:00,ADAUSD,0.269,0.28,0.267,0.278,15972939.69999997,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-07 01:00:00,ADAUSD,0.279,0.281,0.272,0.277,7464198.49999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-08 01:00:00,ADAUSD,0.277,0.299,0.274,0.297,20481910.09999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-09 01:00:00,ADAUSD,0.298,0.346,0.296,0.317,53416682.79999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-10 01:00:00,ADAUSD,0.317,0.325,0.307,0.322,17715800.3,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-11 01:00:00,ADAUSD,0.322,0.323,0.308,0.323,15249311.70000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-12 01:00:00,ADAUSD,0.323,0.335,0.315,0.33,15826527.0,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-13 01:00:00,ADAUSD,0.33,0.351,0.324,0.346,12632864.90000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-14 01:00:00,ADAUSD,0.345,0.37,0.333,0.353,32628149.4,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-15 01:00:00,ADAUSD,0.353,0.354,0.339,0.351,11869680.30000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-16 01:00:00,ADAUSD,0.351,0.368,0.338,0.35,19547718.80000004,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-17 01:00:00,ADAUSD,0.351,0.358,0.345,0.346,10130145.40000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-18 01:00:00,ADAUSD,0.346,0.355,0.325,0.326,13442009.20000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-19 01:00:00,ADAUSD,0.327,0.343,0.326,0.338,7831883.80000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-20 01:00:00,ADAUSD,0.338,0.366,0.334,0.365,12071802.5,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-21 01:00:00,ADAUSD,0.366,0.381,0.357,0.368,22081766.50000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-22 01:00:00,ADAUSD,0.369,0.387,0.362,0.376,35162151.99999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-23 01:00:00,ADAUSD,0.377,0.383,0.369,0.375,19347177.60000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-24 01:00:00,ADAUSD,0.375,0.383,0.355,0.359,15616831.09999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-25 01:00:00,ADAUSD,0.358,0.38,0.347,0.373,16161104.89999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-26 01:00:00,ADAUSD,0.374,0.389,0.371,0.38,19431245.40000003,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-27 01:00:00,ADAUSD,0.38,0.391,0.37,0.39,12918104.50000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-28 01:00:00,ADAUSD,0.39,0.398,0.379,0.382,17937828.90000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-29 01:00:00,ADAUSD,0.382,0.399,0.377,0.398,14973621.00000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-30 01:00:00,ADAUSD,0.398,0.398,0.367,0.373,14467268.40000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2023-01-31 01:00:00,ADAUSD,0.373,0.4,0.369,0.39,22238393.60000004,1d,2026-01-21T19:17:26.607396
