source,exchange,date,symbol,open,high,low,close,volume,timeframe,ingestion_ts
tradingview,BINANCE,2022-06-01 02:00:00,ADAUSD,0.627,0.631,0.538,0.551,34641874.30000003,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-02 02:00:00,ADAUSD,0.552,0.597,0.548,0.587,34595052.99999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-03 02:00:00,ADAUSD,0.587,0.605,0.539,0.56,18904350.5,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-04 02:00:00,ADAUSD,0.56,0.571,0.544,0.566,11923745.5,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-05 02:00:00,ADAUSD,0.566,0.58,0.554,0.567,8419496.29999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-06 02:00:00,ADAUSD,0.567,0.646,0.565,0.609,33742595.39999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-07 02:00:00,ADAUSD,0.608,0.644,0.571,0.614,28396571.80000004,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-08 02:00:00,ADAUSD,0.613,0.669,0.609,0.641,47995198.3,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-09 02:00:00,ADAUSD,0.64,0.657,0.625,0.632,20640519.50000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-10 02:00:00,ADAUSD,0.631,0.635,0.571,0.574,29621767.10000003,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-11 02:00:00,ADAUSD,0.574,0.616,0.544,0.553,30766136.30000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-12 02:00:00,ADAUSD,0.553,0.56,0.489,0.49,38683227.09999997,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-13 02:00:00,ADAUSD,0.492,0.497,0.436,0.464,89860450.80000019,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-14 02:00:00,ADAUSD,0.461,0.519,0.437,0.482,67548593.10000001,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-15 02:00:00,ADAUSD,0.482,0.538,0.448,0.534,67768760.79999994,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-16 02:00:00,ADAUSD,0.534,0.547,0.467,0.476,29478119.40000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-17 02:00:00,ADAUSD,0.475,0.503,0.471,0.486,19970577.80000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-18 02:00:00,ADAUSD,0.486,0.495,0.421,0.454,39148333.49999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-19 02:00:00,ADAUSD,0.455,0.489,0.434,0.484,30913964.99999995,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-20 02:00:00,ADAUSD,0.484,0.508,0.461,0.491,27834865.50000003,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-21 02:00:00,ADAUSD,0.491,0.511,0.476,0.481,23820959.60000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-22 02:00:00,ADAUSD,0.48,0.481,0.456,0.459,18580580.30000002,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-23 02:00:00,ADAUSD,0.459,0.483,0.457,0.48,16357266.69999999,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-24 02:00:00,ADAUSD,0.48,0.509,0.476,0.498,20450692.1,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-25 02:00:00,ADAUSD,0.498,0.507,0.478,0.498,12050587.0,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-26 02:00:00,ADAUSD,0.498,0.525,0.488,0.49,20390275.10000007,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-27 02:00:00,ADAUSD,0.49,0.508,0.476,0.485,12925409.8,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-28 02:00:00,ADAUSD,0.485,0.497,0.467,0.469,15854713.90000003,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-29 02:00:00,ADAUSD,0.469,0.476,0.459,0.466,16868167.89999998,1d,2026-01-21T19:17:26.607396
tradingview,BINANCE,2022-06-30 02:00:00,ADAUSD,0.466,0.467,0.434,0.46,29960090.89999998,1d,2026-01-21T19:17:26.607396
